0,1,2,3,4,5,6,7
5171.0,108.0,-1.7416595,0.0,10.892194,-1.5325302,0.0,0.83438478
5171.0,103.0,-0.99525749,0.0,1.4923308,-1.0738148,0.0,-0.78204849
5171.0,104.0,-1.0851373,0.0,2.3424282,-1.1503214,0.0,-0.88609985
5171.0,105.0,-1.4230419,0.0,2.8155104,-1.1755588,0.0,-1.057202
5171.0,106.0,0.78753573,0.0,3.3994482,-1.0907017,0.0,-0.84487292
5171.0,107.0,0.42635092,0.0,4.0476299,-0.97714581,0.0,-0.90017848
5171.0,109.0,2.1238066,0.0,5.7548167,1.2961991,0.0,1.0328617e-05
5171.0,110.0,2.3131496,0.0,6.322531,1.2878912,0.0,-0.0093252654
5171.0,111.0,-0.64466105,0.0,0.55084664,1.4081408,0.0,0.86021146
5177.0,103.0,-1.4103907,0.0,1.059446,-1.0286625,0.0,-0.90859591
5177.0,104.0,-1.504412,0.0,1.867767,-1.1980186,0.0,-1.2558268
5177.0,105.0,-1.9005241,0.0,2.3425191,-1.1914616,0.0,-1.0707512
5177.0,106.0,0.39793297,0.0,3.0357914,-0.97973556,0.0,-0.91448898
5177.0,107.0,0.018664584,0.0,3.5021348,-0.81869308,0.0,-1.2580055
5177.0,109.0,2.6618512,0.0,5.731595,1.4034896,0.0,0.049017198
5177.0,110.0,2.8477716,0.0,6.2955642,1.3313271,0.0,-0.012620964
5177.0,111.0,-0.13931526,0.0,0.89110157,1.3800858,0.0,0.78818364
5183.0,103.0,-1.8181875,0.0,0.76545402,-1.0194921,0.0,-0.73497996
5183.0,104.0,-2.0435521,0.0,1.3377668,-1.3478503,0.0,-1.3250006
5183.0,105.0,-2.3762112,0.0,1.9589095,-1.1892177,0.0,-0.95902403
5183.0,106.0,0.003747287,0.0,2.667857,-0.98546421,0.0,-0.91983613
5183.0,107.0,-0.22860354,0.0,3.0412255,-0.61817032,0.0,-1.1522732
5183.0,109.0,3.2465983,0.0,5.7940305,1.3844743,0.0,0.049104758
5183.0,110.0,3.3782113,0.0,6.3124342,1.3134278,0.0,-0.012081757
5183.0,111.0,0.45940756,0.0,1.1813936,1.2057894,0.0,0.42733028
5189.0,109.0,3.7694307,0.0,5.7708788,1.2983951,0.0,-0.057494436
5189.0,110.0,3.8985138,0.0,6.2858988,1.2921397,0.0,-0.065899183
5189.0,111.0,0.82531626,0.0,1.2329658,0.97867052,0.0,0.18685275
5195.0,109.0,4.2853144,0.0,5.7480349,1.3420153,0.0,-0.0057699604
5195.0,110.0,4.411923,0.0,6.2597149,1.3355891,0.0,-0.014706501
5195.0,111.0,1.242344,0.0,1.3308758,1.2968782,0.0,0.36066617
5201.0,109.0,4.8430429,0.0,5.7662629,1.3776322,0.0,-0.061003147
5201.0,110.0,4.9669851,0.0,6.2741336,1.4273969,0.0,-0.07279731
5201.0,111.0,1.8628189,0.0,1.5214987,1.4230294,0.0,0.5850926
5207.0,109.0,5.3874202,0.0,5.6992324,1.3577502,0.0,-0.06088401
5207.0,110.0,5.5538405,0.0,6.201477,1.4037861,0.0,-0.12500176
5207.0,111.0,2.3807675,0.0,1.7989498,1.2205634,0.0,0.63215709
5213.0,109.0,5.9292431,0.0,5.7175557,1.3418079,0.0,-0.0068946258
5213.0,110.0,6.090014,0.0,6.1741322,1.3310245,0.0,-0.067882312
5213.0,111.0,2.8392696,0.0,2.0272244,1.2556901,0.0,0.51135681
5219.0,109.0,6.4608665,0.0,5.6937167,1.3710872,0.0,-0.11360809
5219.0,110.0,6.6186601,0.0,6.1471712,1.3662929,0.0,-0.069681002
5219.0,111.0,3.3853195,0.0,2.2080353,1.4070657,0.0,0.33793993
5219.0,112.0,12.63405,0.0,5.339777,0.099095552,0.0,0.18836336
5225.0,109.0,7.0261129,0.0,5.6266692,1.40818,0.0,-0.063145373
5225.0,110.0,7.1830483,0.0,6.1183874,1.4030966,0.0,-0.02008782
5225.0,111.0,3.9649222,0.0,2.2975764,1.3830154,0.0,0.27714055
5225.0,112.0,12.673688,0.0,5.4151224,-1.7175525,0.0,-0.36800181
5231.0,109.0,7.5874105,0.0,5.6432004,1.3899542,0.0,-0.010202069
5231.0,110.0,7.7411374,0.0,6.1311009,1.3820698,0.0,-0.019398065
5231.0,111.0,4.4917318,0.0,2.4297477,1.3585377,0.0,0.2188782
5231.0,112.0,11.260008,0.0,5.0453756,-2.6052056,0.0,-0.67872939
5237.0,109.0,8.1380762,0.0,5.6185075,1.3664702,0.0,-0.061275031
5237.0,110.0,8.2887041,0.0,6.1028689,1.3588159,0.0,-0.070059249
5237.0,111.0,5.0517524,0.0,2.4726789,1.4465092,0.0,0.10640279
5237.0,112.0,10.589524,0.0,4.8721389,-1.7939451,0.0,-0.43423183
5243.0,109.0,8.6805867,0.0,5.5941804,1.3486724,0.0,-0.0098990656
5243.0,110.0,8.8281901,0.0,6.0750535,1.3849027,0.0,-0.17204365
5243.0,111.0,5.6489392,0.0,2.51487,1.4253288,0.0,0.10481182
5243.0,112.0,9.8248519,0.0,4.6979901,-1.9265553,0.0,-0.28758105
5249.0,109.0,9.2170141,0.0,5.6105883,1.3265866,0.0,-0.059486575
5249.0,110.0,9.3966263,0.0,5.965234,1.362647,0.0,-0.22014089
5249.0,111.0,6.1920154,0.0,2.5565284,1.4491042,0.0,-0.056748903
5249.0,112.0,9.0482795,0.0,4.642074,-1.9132884,0.0,-0.19445652
5255.0,109.0,9.741856,0.0,5.5465911,1.304931,0.0,-0.10909337
5255.0,110.0,9.9183077,0.0,5.8989408,1.4590841,0.0,0.22327787
5255.0,111.0,6.8082226,0.0,2.4694708,1.1565599,0.0,-0.056473962
5255.0,112.0,8.2942212,0.0,4.5424249,-1.9427999,0.0,0.061995946
5261.0,109.0,10.260959,0.0,5.5233136,1.288424,0.0,-0.057775293
5261.0,110.0,10.563894,0.0,6.1438563,1.4862104,0.0,0.22053716
5261.0,111.0,7.1172634,0.0,2.5113492,1.2026957,0.0,0.15552473
5261.0,112.0,7.4940396,0.0,4.6916708,-1.8693761,0.0,0.1617047
5267.0,109.0,10.772595,0.0,5.5003709,1.3142544,0.0,-0.15718991
5267.0,110.0,11.107276,0.0,6.0753705,1.2988448,0.0,-0.21607512
5267.0,111.0,7.7703791,0.0,2.5938906,1.5654974,0.0,0.20475083
5267.0,112.0,6.7987203,0.0,4.6717887,-1.7519374,0.0,0.0028198467
5273.0,109.0,11.312362,0.0,5.3975617,1.3449153,0.0,-0.10905471
5273.0,110.0,11.602969,0.0,5.9709962,1.2830171,0.0,-0.11666629
5273.0,111.0,8.3696613,0.0,2.6751499,1.235804,0.0,0.40999234
5273.0,112.0,6.0924896,0.0,4.6939267,-1.7824503,0.0,0.055873929
5279.0,109.0,11.848527,0.0,5.4131271,1.4647888,0.0,-0.11236599
5279.0,110.0,12.13369,0.0,5.9820375,1.2208667,0.0,-0.063629015
5279.0,111.0,8.7590223,0.0,2.9218845,1.2707789,0.0,0.50714829
5279.0,112.0,5.3727601,0.0,4.7164878,-1.8201333,0.0,0.002929612
5285.0,109.0,12.484193,0.0,5.3076689,1.5891652,0.0,-0.2636456
5285.0,110.0,12.579663,0.0,5.920093,1.1149326,0.0,-0.15486135
5285.0,111.0,9.3862844,0.0,3.0808685,1.5058765,0.0,0.44524724
5285.0,112.0,4.636383,0.0,4.6962704,-1.7376706,0.0,-0.00011627457
5291.0,111.0,9.9637235,0.0,3.2780823,1.2888502,0.0,0.64219255
5291.0,112.0,3.9826237,0.0,4.7163948,-1.648437,0.0,0.050743233
5297.0,111.0,10.417365,0.0,3.5946225,1.0768392,0.0,0.7866685
5297.0,112.0,3.3176334,0.0,4.7368649,-1.7457725,0.0,-0.057444858
5303.0,111.0,10.825195,0.0,3.9074171,1.3465388,0.0,0.66900004
5303.0,112.0,2.5860057,0.0,4.6704389,-1.780531,0.0,-0.11345418
5309.0,111.0,11.494596,0.0,4.1298226,1.6735018,0.0,0.55601373
5309.0,112.0,1.8932086,0.0,4.6461016,-1.7475753,0.0,-0.06139067
5315.0,112.0,1.1879454,0.0,4.6213264,-1.7836906,0.0,-0.11952575
5321.0,112.0,0.46625615,0.0,4.550481,-1.7508224,0.0,-0.12295185
5327.0,112.0,-0.21271252,0.0,4.5229649,-1.7169021,0.0,-0.127418
5333.0,112.0,-0.90726552,0.0,4.4485466,-1.7363825,0.0,-0.18604572
5399.0,113.0,12.526716,0.0,6.537409,-1.5008527,0.0,-0.10177154
5405.0,113.0,11.926375,0.0,6.4967004,-1.0303022,0.0,0.062890345
5405.0,114.0,12.550603,0.0,5.0728633,-1.0388145,0.0,-0.25066791
5411.0,113.0,11.702475,0.0,6.5877213,-0.85616019,0.0,0.051307353
5411.0,114.0,12.135077,0.0,4.9725961,-1.0455199,0.0,-0.25228593
5417.0,113.0,11.241447,0.0,6.5377463,-1.1564983,0.0,-0.027698122
5417.0,114.0,11.714187,0.0,4.8710345,-1.062905,0.0,-0.35415949
5423.0,113.0,10.777276,0.0,6.5655628,-1.1702758,0.0,0.020638662
5423.0,114.0,11.284753,0.0,4.6892685,-1.078912,0.0,-0.40784155
5429.0,115.0,-1.7290203,0.0,0.52728993,0.0,0.0,0.0
5429.0,113.0,10.305226,0.0,6.5542572,-1.2404786,0.0,-0.075263835
5429.0,114.0,10.851057,0.0,4.5447613,-0.75448965,0.0,-0.57323596
5435.0,115.0,-1.7290203,0.0,0.52728993,0.0,0.0,0.0
5435.0,113.0,9.7848931,0.0,6.5053517,-1.3037088,0.0,0.027170314
5435.0,114.0,10.681161,0.0,4.2306797,-0.75651878,0.0,-0.37800229
5441.0,116.0,-0.42655599,0.0,1.2629452,1.7952189,0.0,1.072014
5441.0,113.0,9.2622595,0.0,6.5759935,-1.2694289,0.0,0.073952028
5441.0,114.0,10.245842,0.0,4.2423595,-0.95077756,0.0,-0.12603212
5447.0,116.0,0.29153157,0.0,1.6917508,1.6361716,0.0,0.88815457
5447.0,113.0,8.76935,0.0,6.5645134,-1.2434794,0.0,-0.079715226
5447.0,114.0,9.9205393,0.0,4.1298541,-0.86806211,0.0,-0.28147323
5453.0,116.0,0.88238128,0.0,1.9734689,1.6588502,0.0,0.75593152
5453.0,113.0,8.2674759,0.0,6.5122213,-1.2583605,0.0,-0.029307864
5453.0,114.0,9.5513927,0.0,4.0171809,-0.82545658,0.0,-0.28548251
5459.0,116.0,1.6186118,0.0,2.2964961,1.6407641,0.0,0.85672486
5459.0,113.0,7.7626615,0.0,6.5410671,-1.2283366,0.0,-0.13652791
5459.0,114.0,9.2601741,0.0,3.901468,-0.93591482,0.0,-0.2350364
5465.0,116.0,2.1949925,0.0,2.6588488,1.8507603,0.0,0.83906521
5465.0,113.0,7.2848066,0.0,6.402999,-1.1943168,0.0,-0.19184857
5465.0,114.0,8.8026608,0.0,3.8291518,-1.1539538,0.0,-0.23372984
5465.0,117.0,-2.8468303,0.0,0.45435568,0.82212267,0.0,1.34932
5471.0,116.0,3.09922,0.0,2.9677482,1.9366442,0.0,0.76645754
5471.0,113.0,6.8072081,0.0,6.3875882,-1.198869,0.0,0.013449405
5471.0,114.0,8.337011,0.0,3.7144842,-1.2226953,0.0,-0.23556762
5471.0,117.0,-2.5179812,0.0,0.99408368,0.95611337,0.0,1.3435474
5477.0,116.0,3.7443079,0.0,3.2720148,1.7184324,0.0,0.80646006
5477.0,113.0,6.3257114,0.0,6.4137585,-1.2736825,0.0,-0.036323608
5477.0,114.0,7.8245046,0.0,3.6406977,-0.69669479,0.0,-0.14346046
5477.0,117.0,-2.0819396,0.0,1.5291936,1.1460659,0.0,1.2698064
5483.0,116.0,4.473966,0.0,3.6129163,1.8525865,0.0,0.68058688
5483.0,113.0,5.7882621,0.0,6.3585293,-1.2839087,0.0,0.069782929
5483.0,114.0,7.7796552,0.0,3.5997158,-1.1627406,0.0,-0.50845322
5483.0,117.0,-1.6011285,0.0,2.0099288,0.97112243,0.0,0.95744538
5489.0,116.0,5.2263771,0.0,3.8164843,1.8616593,0.0,0.5036799
5489.0,113.0,5.2985845,0.0,6.4695848,-1.1813413,0.0,0.16975892
5489.0,114.0,6.8943122,0.0,3.2339351,-1.7805286,0.0,-0.66263368
5489.0,117.0,-1.3050416,0.0,2.2951499,1.0764287,0.0,0.76761144
5489.0,118.0,-2.7003226,0.0,-0.4186841,1.0674125,0.0,1.0048906
5495.0,116.0,5.9632934,0.0,4.0158602,1.9243703,0.0,0.33247565
5495.0,113.0,4.843189,0.0,6.4943365,-1.2068383,0.0,0.01180972
5495.0,114.0,6.3552323,0.0,3.0696089,-1.4743851,0.0,-0.46707878
5495.0,117.0,-0.73998551,0.0,2.6240179,1.3408128,0.0,0.87449466
5495.0,118.0,-2.2733576,0.0,-0.016727866,1.135009,0.0,1.0606288
5501.0,116.0,6.7658733,0.0,4.0824649,1.8857537,0.0,0.32392492
5501.0,113.0,4.3331138,0.0,6.4790326,-1.2766379,0.0,0.069387747
5501.0,114.0,5.7148041,0.0,2.8602721,-1.487519,0.0,-0.311225
5501.0,117.0,-0.23239134,0.0,2.9947457,1.1206925,0.0,0.80643407
5501.0,118.0,-1.7923154,0.0,0.4298189,1.3300634,0.0,1.1111321
5507.0,116.0,7.4718964,0.0,4.2750001,1.686842,0.0,0.32308391
5507.0,113.0,3.8218787,0.0,6.5498467,-1.2826993,0.0,0.23246148
5507.0,114.0,5.1652171,0.0,2.8206289,-1.3981009,0.0,-0.31893131
5507.0,117.0,0.15656851,0.0,3.2691652,1.2197235,0.0,0.62122494
5507.0,118.0,-1.2093069,0.0,0.87217779,1.2402297,0.0,1.0353001
5513.0,116.0,8.115347,0.0,4.340932,1.7028967,0.0,0.26269234
5513.0,113.0,3.3069544,0.0,6.6650018,-1.2391463,0.0,0.23176649
5513.0,114.0,4.5963234,0.0,2.605127,-1.3047738,0.0,-0.37762022
5513.0,117.0,0.74338747,0.0,3.4917256,1.5187594,0.0,0.55098217
5513.0,118.0,-0.80013159,0.0,1.258059,1.149283,0.0,0.96010856
5519.0,116.0,8.8342138,0.0,4.485154,1.8249296,0.0,0.25413223
5519.0,113.0,2.8305616,0.0,6.7352599,-1.1941377,0.0,0.23157264
5519.0,114.0,4.1213981,0.0,2.5185327,-1.3109702,0.0,-0.16212593
5519.0,117.0,1.371576,0.0,3.7099509,1.4869557,0.0,0.4297803
5519.0,118.0,-0.28988048,0.0,1.6402646,1.2803632,0.0,1.1230501
5525.0,116.0,9.5752906,0.0,4.5442378,1.8335121,0.0,0.14618024
5525.0,113.0,2.3516442,0.0,6.8502599,-1.2125869,0.0,0.17883144
5525.0,114.0,3.5475472,0.0,2.4754263,-1.5181294,0.0,-0.27680433
5525.0,117.0,1.932952,0.0,3.8355499,1.5116276,0.0,0.25341177
5525.0,118.0,0.22415894,0.0,2.1564991,1.1929906,0.0,1.0505341
5531.0,116.0,10.301023,0.0,4.6020982,1.801681,0.0,0.29166693
5531.0,113.0,1.8604921,0.0,6.878325,-1.2270423,0.0,0.18163802
5531.0,114.0,2.9068946,0.0,2.2970892,-1.6075923,0.0,-0.33649306
5531.0,117.0,2.5808781,0.0,3.9126803,1.7302869,0.0,0.24388621
5531.0,118.0,0.66451202,0.0,2.480692,1.221198,0.0,0.80466391
5537.0,116.0,11.016635,0.0,4.7775713,1.812243,0.0,0.28550439
5537.0,113.0,1.3700104,0.0,6.9955703,-1.2335009,0.0,0.29485748
5537.0,114.0,2.2614734,0.0,2.2062318,-1.6401104,0.0,-0.40054649
5537.0,117.0,3.3171815,0.0,4.0306588,1.6942639,0.0,0.13065014
5537.0,118.0,1.2011173,0.0,2.8002302,1.3857005,0.0,0.67896581
5543.0,116.0,11.750818,0.0,4.8305017,1.8194094,0.0,0.22772542
5543.0,113.0,0.8736914,0.0,7.114211,-1.2617865,0.0,0.12995057
5543.0,114.0,1.5948063,0.0,1.976652,-1.6774699,0.0,-0.52145248
5543.0,117.0,3.9362892,0.0,4.0172005,1.4844023,0.0,0.076591611
5543.0,118.0,1.7730724,0.0,3.0238646,1.4805038,0.0,0.55407212
5549.0,116.0,12.472163,0.0,4.9597517,1.8033626,0.0,0.32312484
5549.0,113.0,0.36058118,0.0,7.0995308,-1.2771823,0.0,0.13259647
5549.0,114.0,0.91949744,0.0,1.7890698,-1.5915617,0.0,-0.70507849
5549.0,117.0,4.5047034,0.0,4.0919321,1.4676212,0.0,0.18404725
5549.0,118.0,2.3855204,0.0,3.2434879,1.5674684,0.0,0.3767473
5549.0,119.0,13.107882,0.0,6.3117672,-2.2830841,0.0,0.80732044
5555.0,113.0,-0.14805447,0.0,7.2202882,-1.1623783,0.0,0.12544051
5555.0,114.0,0.32155693,0.0,1.4125892,-1.2856723,0.0,-0.65246449
5555.0,117.0,5.1103862,0.0,4.1644383,1.6113921,0.0,0.1235978
5555.0,118.0,3.0270471,0.0,3.3252624,1.534599,0.0,0.25877326
5555.0,119.0,12.194649,0.0,6.6346954,-1.6985104,0.0,0.63191432
5561.0,113.0,-0.56932148,0.0,7.1998832,-1.0587696,0.0,-0.051283763
5561.0,114.0,-0.10904039,0.0,1.2670982,-1.4365562,0.0,-0.60784208
5561.0,117.0,5.793817,0.0,4.1908104,1.5333147,0.0,0.17546122
5561.0,118.0,3.6131996,0.0,3.4505065,1.4539617,0.0,0.31067019
5561.0,119.0,11.749074,0.0,6.8172987,-1.0192599,0.0,0.59821199
5567.0,113.0,-0.99507018,0.0,7.1792612,-1.1270297,0.0,0.066912172
5567.0,114.0,-0.82768806,0.0,0.92631556,-1.546511,0.0,-0.9143662
5567.0,117.0,6.3370379,0.0,4.3048072,1.5628443,0.0,0.22433619
5567.0,118.0,4.1902164,0.0,3.5737986,1.4892145,0.0,0.30481918
5567.0,119.0,11.379241,0.0,7.113265,-1.0815713,0.0,0.55887997
5573.0,113.0,-1.4709452,0.0,7.2534129,-1.1896876,0.0,0.18537946
5573.0,114.0,-1.3462492,0.0,0.53560528,-1.2964028,0.0,-0.97677571
5573.0,117.0,7.0440925,0.0,4.3702793,1.697356,0.0,0.16363477
5573.0,118.0,4.8045712,0.0,3.6943619,1.5297285,0.0,0.40647168
5573.0,119.0,10.883817,0.0,7.2644027,-0.94721178,0.0,0.50591012
5579.0,117.0,7.6949227,0.0,4.4357151,1.6151315,0.0,0.21359643
5579.0,118.0,5.4139993,0.0,3.8989759,1.5633797,0.0,0.45263417
5579.0,119.0,10.621471,0.0,7.5179931,-0.90812361,0.0,0.55656586
5585.0,117.0,8.3361977,0.0,4.5411564,1.5887712,0.0,0.26123313
5585.0,118.0,6.0552749,0.0,4.0564692,1.5340553,0.0,0.39162579
5585.0,119.0,10.157318,0.0,7.7096553,-1.2197217,0.0,0.43658003
5591.0,117.0,8.9659397,0.0,4.6447016,1.6132023,0.0,0.30532247
5591.0,118.0,6.6412435,0.0,4.2122766,1.5069582,0.0,0.38484025
5591.0,119.0,9.6456939,0.0,7.8672571,-1.3433644,0.0,0.30122822
5597.0,117.0,9.6267595,0.0,4.7854144,1.6405817,0.0,0.44830571
5597.0,118.0,7.2608415,0.0,4.3643414,1.5859231,0.0,0.3234994
5597.0,119.0,9.0826265,0.0,7.9506379,-1.4161184,0.0,0.26019112
5603.0,117.0,10.278405,0.0,5.0033461,1.6072703,0.0,0.39127011
5603.0,118.0,7.909982,0.0,4.4710761,1.6132149,0.0,0.36698492
5603.0,119.0,8.5127992,0.0,8.07541,-1.5012092,0.0,0.065833084
5609.0,117.0,10.912576,0.0,5.0984305,1.5671008,0.0,0.13755579
5609.0,118.0,8.5514134,0.0,4.6579293,1.5863448,0.0,0.41204252
5609.0,119.0,7.8816592,0.0,8.0033044,-1.5332138,0.0,-0.083928089
5615.0,117.0,11.532086,0.0,5.1133908,1.5350929,0.0,0.037070193
5615.0,118.0,9.1790578,0.0,4.8007101,1.5549408,0.0,0.35372836
5615.0,120.0,12.594124,0.0,6.3416968,-1.3837224,0.0,0.46693619
5615.0,119.0,7.2862281,0.0,8.0082675,-1.4979972,0.0,0.063915514
5621.0,117.0,12.14065,0.0,5.1280867,1.6877312,0.0,-0.11528608
5621.0,118.0,9.795366,0.0,4.940912,1.531198,0.0,0.44695912
5621.0,120.0,12.040635,0.0,6.5284713,-1.2989819,0.0,0.46451077
5621.0,119.0,6.6832614,0.0,8.0544368,-1.5197809,0.0,0.11636987
5627.0,117.0,12.882271,0.0,5.0211619,1.8540516,0.0,-0.26731194
5627.0,118.0,10.404016,0.0,5.1582774,1.5216254,0.0,0.54341341
5627.0,120.0,11.554938,0.0,6.7133054,-1.2142413,0.0,0.46208535
5627.0,119.0,6.0704034,0.0,8.1013634,-1.5321451,0.0,0.1173166
6227.0,122.0,10.935857,0.0,6.6345162,-1.35426,0.0,0.37895449
6227.0,121.0,11.060779,0.0,5.8812926,-1.6479572,0.0,0.38079157
6233.0,122.0,10.394153,0.0,6.786098,-1.3143458,0.0,0.37853364
6233.0,121.0,10.401596,0.0,6.0336093,-1.4625867,0.0,0.37347086
6239.0,122.0,9.8843799,0.0,6.9373431,-1.338414,0.0,0.2842616
6239.0,121.0,9.8907094,0.0,6.1800693,-1.339024,0.0,0.32133407
6245.0,122.0,9.3234213,0.0,7.0135073,-1.4083911,0.0,0.29242031
6245.0,121.0,9.3303766,0.0,6.2906765,-1.4115369,0.0,0.27863111
6251.0,122.0,8.757667,0.0,7.1712794,-1.3754251,0.0,0.34326113
6251.0,121.0,8.7614799,0.0,6.4029742,-1.5878771,0.0,0.34285164
6257.0,122.0,8.2230813,0.0,7.2881162,-1.3487306,0.0,0.24325188
6257.0,121.0,8.060075,0.0,6.5649578,-1.559079,0.0,0.34478436
6263.0,122.0,7.6786825,0.0,7.3658809,-1.3653746,0.0,0.29841054
6263.0,121.0,7.5142167,0.0,6.6788017,-1.3716608,0.0,0.33830589
6269.0,122.0,7.1307816,0.0,7.5268446,-1.27356,0.0,0.34592665
6269.0,121.0,6.9627463,0.0,6.8356025,-1.3366783,0.0,0.33945
6275.0,122.0,6.6598346,0.0,7.6426222,-1.2427278,0.0,0.24330414
6275.0,121.0,6.4448741,0.0,6.9503617,-1.3065351,0.0,0.23654829
6281.0,122.0,6.1365993,0.0,7.7214879,-1.3139627,0.0,0.25076056
6281.0,121.0,5.9175183,0.0,7.0248412,-1.3243213,0.0,0.24012951
6287.0,122.0,5.6086644,0.0,7.8432306,-1.2754838,0.0,0.24971719
6287.0,121.0,5.385417,0.0,7.1424653,-1.2856203,0.0,0.2394565
6293.0,122.0,5.1162123,0.0,7.9212617,-1.2390256,0.0,0.19632864
6293.0,121.0,4.889022,0.0,7.2164064,-1.3068423,0.0,0.18976883
6299.0,122.0,4.6174439,0.0,8.0002935,-1.3095522,0.0,0.25638718
6299.0,121.0,4.3399432,0.0,7.2942804,-1.3788124,0.0,0.24972808
6305.0,122.0,4.0685705,0.0,8.1263714,-1.6182332,0.0,0.33536349
6305.0,121.0,3.7859721,0.0,7.4161888,-1.4428436,0.0,0.472891
6311.0,122.0,3.3228574,0.0,8.2685843,-1.5846624,0.0,0.28167871
6311.0,121.0,3.1856683,0.0,7.6725932,-1.402419,0.0,0.47419068
6317.0,122.0,2.8008406,0.0,8.3517144,-1.3096568,0.0,0.26353449
6317.0,121.0,2.6640369,0.0,7.7955414,-1.3125029,0.0,0.30935615
6323.0,122.0,2.275132,0.0,8.4794119,-1.3227878,0.0,0.32131253
6323.0,121.0,2.135666,0.0,7.9200781,-1.3295158,0.0,0.31336609
6329.0,122.0,1.7426103,0.0,8.6087644,-1.2732799,0.0,0.37544196
6329.0,121.0,1.6004242,0.0,8.0462343,-1.2797825,0.0,0.36813744
6335.0,122.0,1.256508,0.0,8.7797655,-1.1504067,0.0,0.535103
6335.0,121.0,1.11184,0.0,8.214588,-1.2196477,0.0,0.53432066
6335.0,123.0,-2.9692524,0.0,5.2632746,1.5150735,0.0,-0.17055952
6341.0,122.0,0.82228497,0.0,9.0368468,-1.1500023,0.0,0.70665125
6341.0,121.0,0.62470606,0.0,8.4736908,-1.2290629,0.0,0.5955606
6341.0,124.0,9.7884656,0.0,6.5849375,-1.7180196,0.0,0.10199946
6341.0,123.0,-2.363223,0.0,5.1950508,1.358163,0.0,-0.28178939
6347.0,122.0,0.33650621,0.0,9.3450865,-1.0324376,0.0,0.70185388
6347.0,121.0,0.12858971,0.0,8.6910365,-1.1824162,0.0,0.54122608
6347.0,124.0,9.1012577,0.0,6.6257373,-1.7372061,0.0,0.052305907
6347.0,123.0,-1.882722,0.0,5.0378431,1.1526815,0.0,-0.09771861
6353.0,122.0,-0.0036651292,0.0,9.5983299,-0.97842103,0.0,0.70302085
6353.0,121.0,-0.32122688,0.0,8.9066716,-1.1206269,0.0,0.65422109
6353.0,124.0,8.3987007,0.0,6.6267822,-1.7738528,0.0,0.0026383181
6353.0,123.0,-1.4410778,0.0,5.1168759,1.1302353,0.0,-0.2109135
6359.0,122.0,-0.44623062,0.0,9.9075032,-1.1164496,0.0,0.72066411
6359.0,121.0,-0.7679118,0.0,9.2144134,-1.1269267,0.0,0.71660821
6359.0,124.0,7.6821755,0.0,6.627848,-1.7609452,0.0,-0.10381669
6359.0,123.0,-0.97853378,0.0,4.8691123,1.2966854,0.0,-0.44722393
6365.0,122.0,-0.89682484,0.0,10.174861,-1.1264855,0.0,0.66839506
6365.0,121.0,-1.2227682,0.0,9.4799582,-1.1371411,0.0,0.66386205
6365.0,124.0,6.9899445,0.0,6.5437289,-1.7476485,0.0,-0.21237213
6365.0,123.0,-0.4037295,0.0,4.7590968,1.4412201,0.0,-0.10165051
6371.0,124.0,6.2840567,0.0,6.4579503,-1.7293235,0.0,-0.27232539
6371.0,123.0,0.1744423,0.0,4.7877919,1.4262082,0.0,-0.0422929
6377.0,124.0,5.6064857,0.0,6.3258686,-1.7068522,0.0,-0.2800933
6377.0,123.0,0.73723707,0.0,4.7252625,1.4017821,0.0,-0.098868908
6383.0,124.0,4.9185749,0.0,6.2338756,-1.7361915,0.0,-0.23217749
6383.0,123.0,1.295868,0.0,4.7086968,1.3869719,0.0,-0.041129384
6389.0,124.0,4.2175326,0.0,6.1401266,-1.7101545,0.0,-0.23945824
6389.0,123.0,1.8468146,0.0,4.6923589,1.4212402,0.0,-0.15360193
6395.0,124.0,3.5504514,0.0,6.042309,-1.6790067,0.0,-0.19195384
6395.0,123.0,2.4328601,0.0,4.5858152,1.4624754,0.0,-0.15400056
6395.0,125.0,-2.7556412,0.0,4.5436267,1.5208249,0.0,-0.039944517
6401.0,124.0,2.8743272,0.0,5.9865635,-1.7136664,0.0,-0.25128376
6401.0,123.0,3.016795,0.0,4.5691585,1.3895916,0.0,-0.039638057
6401.0,125.0,-2.1473112,0.0,4.5276489,1.5149894,0.0,0.018809364
6407.0,124.0,2.1795183,0.0,5.841282,-1.6866388,0.0,-0.31340275
6407.0,123.0,3.5445334,0.0,4.5541048,1.3620974,0.0,-0.14800283
6407.0,125.0,-1.5436497,0.0,4.5586742,1.6977261,0.0,0.071529666
6413.0,124.0,1.5250162,0.0,5.7358413,-1.6593345,0.0,-0.37865689
6413.0,123.0,4.1064729,0.0,4.4507562,1.4632897,0.0,-0.095878246
6413.0,125.0,-0.78913029,0.0,4.5848727,1.7291085,0.0,-0.046392379
6419.0,124.0,0.85205067,0.0,5.5383565,-1.6331065,0.0,-0.50061636
6419.0,123.0,4.7151651,0.0,4.4774022,1.4461391,0.0,-0.039617393
6419.0,125.0,-0.16036288,0.0,4.5215603,1.4957228,0.0,-0.15540571
6419.0,126.0,-5.2800941,0.0,6.3659319,1.3395635,0.0,0.17890874
6419.0,127.0,-5.5400354,0.0,7.3012011,1.3445702,0.0,0.16397498
6425.0,124.0,0.21853098,0.0,5.3353482,-1.545947,0.0,-0.68645066
6425.0,123.0,5.2633842,0.0,4.4190623,1.4139792,0.0,-0.19963372
